Date,open,high,low,close,volume
2000-01-04 00:00:00+09:00,5040.619140625,5040.619140625,5040.619140625,5040.619140625,9909000
2000-01-05 00:00:00+09:00,4624.690546863178,4678.5717187488735,3743.7971093654296,4238.125,84618000
2000-01-06 00:00:00+09:00,4213.6074094804335,4321.223089313351,3993.384033203125,3993.384033203125,28085400
2000-01-07 00:00:00+09:00,3748.64111328125,3915.129932552818,3748.64111328125,3748.64111328125,58633200
2000-01-10 00:00:00+09:00,3748.64111328125,3748.64111328125,3748.64111328125,3748.64111328125,0
2000-01-11 00:00:00+09:00,3993.384033203125,3993.384033203125,3993.384033203125,3993.384033203125,2305800
2000-01-12 00:00:00+09:00,4017.901640625563,4238.125,3807.368109063601,4238.125,51985800
2000-01-13 00:00:00+09:00,4482.72021484375,4482.72021484375,4419.14878241789,4482.72021484375,23776200
2000-01-14 00:00:00+09:00,4727.460636199488,4727.460636199488,4238.124400847926,4448.51123046875,64270800
2000-01-17 00:00:00+09:00,4595.327625199256,4693.25390625,4526.7650343789865,4693.25390625,35775000
2000-01-18 00:00:00+09:00,4717.625149763051,4893.803850155658,4629.535799566747,4693.25390625,37751400
2000-01-19 00:00:00+09:00,4619.844979840269,4634.526391681775,4448.51123046875,4448.51123046875,21459600
2000-01-20 00:00:00+09:00,4301.6957905823165,4428.984873385359,4203.76953125,4203.76953125,36973800
2000-01-21 00:00:00+09:00,4301.69552528123,4345.740187894609,3968.8645480915775,4159.724609375,29894400
2000-01-24 00:00:00+09:00,4262.4970571860695,4409.3125,4262.4970571860695,4409.3125,16486200
2000-01-25 00:00:00+09:00,4311.533448935335,4561.120096317497,4267.48877175753,4443.66748046875,27675000
2000-01-26 00:00:00+09:00,4443.666269680926,4561.118853526784,4443.666269680926,4546.43701171875,15055200
2000-01-27 00:00:00+09:00,4546.437148949995,4654.053237529264,4502.392482443799,4644.21630859375,24159600
2000-01-28 00:00:00+09:00,4766.660030397853,4888.95751953125,4722.615368059734,4888.95751953125,38199600
2000-01-31 00:00:00+09:00,4815.550391905823,5138.544921875,4815.550391905823,5138.544921875,47892600
2000-02-01 00:00:00+09:00,5383.285743154311,5432.175322345794,4893.802832401532,5187.43408203125,50722200
2000-02-02 00:00:00+09:00,5432.176290609764,5481.065878515623,5040.619140625,5040.619140625,41391000
2000-02-03 00:00:00+09:00,5187.434283706264,6068.32763671875,5040.618438121712,6068.32763671875,83775600
2000-02-04 00:00:00+09:00,6313.069457953417,6802.405759842399,6215.1436147213535,6508.77490234375,90774000
2000-02-07 00:00:00+09:00,6704.6259618964505,6753.515542842325,6361.958448600141,6557.810546875,42800400
2000-02-08 00:00:00+09:00,6753.515430063346,6753.515430063346,6117.36376953125,6117.36376953125,44177400
2000-02-09 00:00:00+09:00,6606.7001278208745,6606.7001278208745,6313.068867654267,6557.810546875,38242800
2000-02-10 00:00:00+09:00,6459.883682763291,7340.7764625563,6361.9574341784655,7242.85107421875,117606600
2000-02-11 00:00:00+09:00,7242.85107421875,7242.85107421875,7242.85107421875,7242.85107421875,0
2000-02-14 00:00:00+09:00,7193.963052250481,8319.598212377257,7145.073465635314,8270.5615234375,118594800
2000-02-15 00:00:00+09:00,9004.63997404044,9689.827977780702,7683.299795252163,8270.5615234375,119010600
2000-02-16 00:00:00+09:00,8025.966811785217,8662.118084061902,7781.2246904201,8319.59765625,80379000
2000-02-17 00:00:00+09:00,8564.192675300359,8613.228500714782,8172.781803893881,8319.59765625,57585600
2000-02-18 00:00:00+09:00,8564.193754805548,8906.861328125,8417.377883943485,8906.861328125,54545400
2000-02-21 00:00:00+09:00,8662.119199420222,9102.56595295426,8613.229609777944,8711.0087890625,59562000
2000-02-22 00:00:00+09:00,8857.821406097943,8955.747651739628,7781.222833652537,7976.92822265625,70750800
2000-02-23 00:00:00+09:00,7879.150995062531,8025.966848082624,7438.704296249712,7683.29931640625,58411800
2000-02-24 00:00:00+09:00,8319.599274458546,8368.488867314965,7879.152491968284,8123.74755859375,33901200
2000-02-25 00:00:00+09:00,8123.743565635899,8221.6689453125,7928.038188059367,8221.6689453125,23544000
2000-02-28 00:00:00+09:00,8221.671438333526,8417.376875252952,8025.966861661562,8074.8564453125,24402600
2000-02-29 00:00:00+09:00,7928.040526621963,8074.856378678928,7781.224674564997,7830.1142578125,24435000
2000-03-01 00:00:00+09:00,8074.855330136469,8123.744907035523,7438.703281514675,7634.40869140625,39004200
2000-03-02 00:00:00+09:00,7536.482690381326,7585.51937123536,7242.851874705837,7291.8876953125,32394600
2000-03-03 00:00:00+09:00,7047.147463891393,7242.852908335709,6557.811161867435,6802.40576171875,62996400
2000-03-06 00:00:00+09:00,6851.443396141529,7193.963886573314,5383.287184913158,5725.80810546875,98722800
2000-03-07 00:00:00+09:00,5481.065559305541,6606.70068359375,5187.434704561647,6606.70068359375,85833000
2000-03-08 00:00:00+09:00,6117.364856371751,6459.8857526182865,5970.549417718077,6361.95947265625,63018000
2000-03-09 00:00:00+09:00,6166.253285201139,6313.068696236125,5530.101631319119,5578.9912109375,60604200
2000-03-10 00:00:00+09:00,5725.805712815485,5921.5106723943545,4854.7490234375,4854.7490234375,67575600
2000-03-13 00:00:00+09:00,4610.0087890625,4610.0087890625,4610.0087890625,4610.0087890625,10870200
2000-03-14 00:00:00+09:00,4365.2685546875,4805.715386963507,4365.2685546875,4365.2685546875,103086000
2000-03-15 00:00:00+09:00,4438.675028249831,4610.0087890625,4428.985201160169,4610.0087890625,37265400
2000-03-16 00:00:00+09:00,4854.7490234375,4854.7490234375,4854.7490234375,4854.7490234375,6350400
2000-03-17 00:00:00+09:00,5138.544921875,5138.544921875,5138.544921875,5138.544921875,2343600
2000-03-20 00:00:00+09:00,5138.544921875,5138.544921875,5138.544921875,5138.544921875,0
2000-03-21 00:00:00+09:00,5627.880849387511,6117.36376953125,5530.101689128606,6117.36376953125,67154400
2000-03-22 00:00:00+09:00,6117.365876528104,6117.365876528104,5334.251431394044,5481.06689453125,51802200
2000-03-23 00:00:00+09:00,5383.2865708529125,5627.881606719901,4810.705825619126,4942.83984375,46089000
2000-03-24 00:00:00+09:00,4869.432920266009,5089.656309940599,4257.65234375,4257.65234375,40489200
2000-03-27 00:00:00+09:00,4208.761920420622,4468.037919933145,3988.53857421875,3988.53857421875,32254200
2000-03-28 00:00:00+09:00,3795.4807583351762,4236.251953125,3746.5551557135054,4236.251953125,86972400
2000-03-29 00:00:00+09:00,4481.17431640625,4481.17431640625,4476.325832874887,4481.17431640625,14072400
2000-03-30 00:00:00+09:00,4726.09521484375,4726.09521484375,4706.407723086346,4726.09521484375,17145000
2000-03-31 00:00:00+09:00,4481.17431640625,4520.402955887274,4481.17431640625,4481.17431640625,23446800
2000-04-03 00:00:00+09:00,4236.251953125,4236.251953125,4236.251953125,4236.251953125,2721600
2000-04-04 00:00:00+09:00,3991.477294921875,3991.477294921875,3991.477294921875,3991.477294921875,912600
2000-04-05 00:00:00+09:00,3746.55517578125,3746.55517578125,3746.55517578125,3746.55517578125,4368600
2000-04-06 00:00:00+09:00,3722.0187441756225,3976.784494430042,3501.6333622900333,3599.63134765625,97626600
2000-04-07 00:00:00+09:00,3369.402484370964,3619.1727916249833,3345.0130697408354,3452.708251953125,83862000
2000-04-10 00:00:00+09:00,3575.0954797344366,3697.6298828125,3550.7060663744724,3697.6298828125,28436400
2000-04-11 00:00:00+09:00,3648.55607218352,3893.4775720853722,3560.401644535376,3673.092041015625,47795400
2000-04-12 00:00:00+09:00,3575.095036751756,3599.63122733597,3428.1712385187548,3491.936279296875,32545800
2000-04-13 00:00:00+09:00,3418.4741424468853,3462.5512587169715,3247.01416015625,3247.01416015625,38626200
2000-04-14 00:00:00+09:00,3002.092041015625,3002.092041015625,3002.092041015625,3002.092041015625,1890000
2000-04-17 00:00:00+09:00,3002.092041015625,3002.092041015625,3002.092041015625,3002.092041015625,0
2000-04-18 00:00:00+09:00,2512.395751953125,2512.395751953125,2512.395751953125,2512.395751953125,1063800
2000-04-19 00:00:00+09:00,2267.473388671875,2282.1656142510733,2267.473388671875,2267.473388671875,80006400
2000-04-20 00:00:00+09:00,2135.242315658289,2414.397216796875,2120.5498731487883,2414.397216796875,121359600
2000-04-21 00:00:00+09:00,2561.321044921875,2561.321044921875,2561.321044921875,2561.321044921875,14083200
2000-04-24 00:00:00+09:00,2683.856002519531,2806.243408203125,2678.860523537639,2806.243408203125,93533400
2000-04-25 00:00:00+09:00,3069.2361114265677,3100.090087890625,3011.9358694218895,3100.090087890625,41209200
2000-04-26 00:00:00+09:00,3393.938232421875,3393.938232421875,3393.938232421875,3393.938232421875,264600
2000-04-27 00:00:00+09:00,3687.785888671875,3687.785888671875,3364.5536002217436,3687.785888671875,75400200
2000-04-28 00:00:00+09:00,3717.1702495248755,3978.6947775741824,3504.130983129296,3908.17138671875,39961800
2000-05-01 00:00:00+09:00,3878.7859063483734,4200.548828125,3849.401021153429,4200.548828125,28263600
2000-05-02 00:00:00+09:00,4347.472393218618,4359.226433384706,4077.132912923006,4200.548828125,25830000
2000-05-03 00:00:00+09:00,4200.548828125,4200.548828125,4200.548828125,4200.548828125,0
2000-05-04 00:00:00+09:00,4200.548828125,4200.548828125,4200.548828125,4200.548828125,0
2000-05-05 00:00:00+09:00,4200.548828125,4200.548828125,4200.548828125,4200.548828125,0
2000-05-08 00:00:00+09:00,4288.704320952598,4344.53549019377,3950.7795478666512,3964.002685546875,25340400
2000-05-09 00:00:00+09:00,3964.002685546875,3964.002685546875,3964.002685546875,3964.002685546875,0
2000-05-10 00:00:00+09:00,3435.075882680543,3820.0160153557836,3376.3063359885286,3673.092041015625,32592600
2000-05-11 00:00:00+09:00,3408.6304939681577,3473.276861270314,3379.24560546875,3379.24560546875,22780800
2000-05-12 00:00:00+09:00,3526.16943359375,3606.9775548537077,3436.545888749808,3526.16943359375,17820000
2000-05-15 00:00:00+09:00,3540.8627124490713,3626.0785655838445,3247.0150469183004,3364.55419921875,13528800
2000-05-16 00:00:00+09:00,3364.55419921875,3364.55419921875,3364.55419921875,3364.55419921875,0
2000-05-17 00:00:00+09:00,3584.939555438011,3598.16269287788,3271.991969361104,3320.476806640625,12922200
2000-05-18 00:00:00+09:00,3144.1677855448947,3157.390920789868,3026.628662109375,3026.628662109375,15030000
2000-05-19 00:00:00+09:00,2732.78173828125,2732.78173828125,2732.78173828125,2732.78173828125,3904200
2000-05-22 00:00:00+09:00,2438.93408203125,2438.93408203125,2438.93408203125,2438.93408203125,3641400
2000-05-23 00:00:00+09:00,2409.548813153978,2615.2421541251233,2145.0861306656043,2262.625244140625,59101200
2000-05-24 00:00:00+09:00,2086.3164641381327,2218.5477847830794,1971.7159862458452,2071.6240234375,35600400
2000-05-25 00:00:00+09:00,2277.318158052872,2365.472412109375,2253.8105004513695,2365.472412109375,21675600
2000-05-26 00:00:00+09:00,2424.2410956318763,2659.319091796875,2247.9326523131945,2659.319091796875,29606400
2000-05-29 00:00:00+09:00,2674.0122138863253,2865.0131631711843,2571.1657309963043,2687.2353515625,21533400
2000-05-30 00:00:00+09:00,2687.2353515625,2687.2353515625,2687.2353515625,2687.2353515625,0
2000-05-31 00:00:00+09:00,2794.489522372159,2810.651061960177,2353.718304332386,2424.24169921875,30195000
2000-06-01 00:00:00+09:00,2394.8565512647433,2650.5038073612395,2365.4716657045,2527.087890625,27684000
2000-06-02 00:00:00+09:00,2644.627120565288,2700.4580658148975,2571.1653278452427,2637.281005859375,16675200
2000-06-05 00:00:00+09:00,2813.5888024780625,2931.127685546875,2740.126812242332,2931.127685546875,19596600
2000-06-06 00:00:00+09:00,2960.5133399017977,3114.783269540706,2835.628302245756,3056.013916015625,25817400
2000-06-07 00:00:00+09:00,2967.8595277481163,3067.767596111251,2910.559270924199,2982.5517578125,21571200
2000-06-08 00:00:00+09:00,3011.937120371392,3025.1602586336758,2916.4365338857774,2938.47509765625,10693800
2000-06-09 00:00:00+09:00,2938.4751514404597,2967.860047152501,2781.2667987404166,2835.628662109375,11610000
2000-06-12 00:00:00+09:00,2776.8588059832045,2806.2434835127574,2688.7045581742136,2760.697265625,7326000
2000-06-13 00:00:00+09:00,2643.1573782353667,2672.5422626824784,2497.7029104490575,2532.964599609375,10868400
2000-06-14 00:00:00+09:00,2532.9651177758865,2716.619929869495,2424.2416256968595,2693.112060546875,14970600
2000-06-15 00:00:00+09:00,2615.242599676861,2628.465736054069,2481.5419267894263,2491.82666015625,11194200
2000-06-16 00:00:00+09:00,2491.8265017474114,2629.934662760538,2438.93395960103,2512.395751953125,9174600
2000-06-19 00:00:00+09:00,2527.088505997016,2571.1656298503344,2434.526545905048,2497.70361328125,6742800
2000-06-20 00:00:00+09:00,2541.7802776522635,2644.626953125,2527.088049170653,2644.626953125,12101400
2000-06-21 00:00:00+09:00,2674.0126224980495,2698.9898076277755,2615.2432562148215,2671.07421875,12371400
2000-06-22 00:00:00+09:00,2729.8417992064974,2762.16486240249,2571.16423916001,2666.66455078125,14032800
2000-06-23 00:00:00+09:00,2578.5111175250067,2604.9573853970583,2527.087890625,2527.087890625,11959200
2000-06-26 00:00:00+09:00,2409.5493722184656,2416.895703027829,2264.094863101454,2328.741455078125,27282600
2000-06-27 00:00:00+09:00,2299.3561173347202,2378.694925136663,2249.4021966433206,2283.194580078125,30288600
2000-06-28 00:00:00+09:00,2195.040385710055,2268.502174268152,2037.8320764120167,2099.5400390625,63775800
2000-06-29 00:00:00+09:00,2158.3101487168333,2208.264303163244,2108.3562094907925,2130.394775390625,31051800
2000-06-30 00:00:00+09:00,2102.478282165527,2165.655548967198,2056.931860497321,2115.701416015625,18201600
2000-07-03 00:00:00+09:00,2145.0858776679706,2177.409162344342,2078.97021484375,2078.97021484375,15787800
2000-07-04 00:00:00+09:00,2083.3783909279173,2118.640085641621,2039.301272535787,2043.708984375,23918400
2000-07-05 00:00:00+09:00,1984.939532610925,1998.162667435379,1751.3307097687564,1829.2003173828125,68400000
2000-07-06 00:00:00+09:00,1652.8917452428686,1702.8457710068287,1572.083740234375,1572.083740234375,62422200
2000-07-07 00:00:00+09:00,1746.9230705243922,1865.931396484375,1720.4767997799852,1865.931396484375,59401800
2000-07-10 00:00:00+09:00,2071.6243099600247,2103.9475978838905,1873.2773015595967,1910.00830078125,34880400
2000-07-11 00:00:00+09:00,1836.5464827815508,1846.8312152269718,1770.4309144289211,1779.246337890625,18408600
2000-07-12 00:00:00+09:00,1779.2467944624918,1779.2467944624918,1633.7922700193449,1708.723388671875,48358800
2000-07-13 00:00:00+09:00,1763.0843992745272,1858.5847324951428,1673.4609781814493,1777.7767333984375,38849400
2000-07-14 00:00:00+09:00,1865.9310644742718,1920.2926900737532,1821.853954409685,1880.623291015625,30200400
2000-07-17 00:00:00+09:00,1939.3934845331157,1958.493643620902,1887.9702441833342,1902.6624755859375,26110800
2000-07-18 00:00:00+09:00,1889.4391620697847,1889.4391620697847,1770.4310442222431,1792.4696044921875,21110400
2000-07-19 00:00:00+09:00,1889.4391620697847,1889.4391620697847,1770.4310442222431,1792.4696044921875,21110400
2000-07-20 00:00:00+09:00,1792.4696044921875,1792.4696044921875,1792.4696044921875,1792.4696044921875,0
2000-07-21 00:00:00+09:00,1777.7772497774197,1811.5697464490374,1704.3154502097814,1739.5771484375,20044800
2000-07-24 00:00:00+09:00,1698.4381561889884,1708.722888261623,1601.4685016250642,1644.076416015625,31678200
2000-07-25 00:00:00+09:00,1542.6991212301414,1613.2225096292334,1505.9682256423312,1577.9608154296875,36349200
2000-07-26 00:00:00+09:00,1577.9609609458137,1577.9609609458137,1520.6607025874462,1557.3916015625,14994000
2000-07-27 00:00:00+09:00,1498.6219546669408,1511.845089561061,1441.3217034590873,1507.4373779296875,34194600
2000-07-28 00:00:00+09:00,1433.975484963284,1448.6679288430682,1337.005828841358,1344.35205078125,44998200
2000-07-31 00:00:00+09:00,1212.120701524078,1344.35205078125,1200.3667679422801,1344.35205078125,51670800
2000-08-01 00:00:00+09:00,1373.7366311967066,1473.644675480376,1307.6209661809849,1359.044189453125,43779600
2000-08-02 00:00:00+09:00,1317.9056623239119,1351.6981510740582,1300.27481734299,1301.7440185546875,17528400
2000-08-03 00:00:00+09:00,1301.744261188956,1335.5367562377414,1203.3053942340046,1219.467041015625,33921000
2000-08-04 00:00:00+09:00,1204.774677131254,1248.8518007776433,1148.9437255859375,1148.9437255859375,46677600
2000-08-07 00:00:00+09:00,1219.4673498138684,1295.86767578125,1201.8364970821508,1295.86767578125,46744200
2000-08-08 00:00:00+09:00,1339.9448557692308,1441.3222626201923,1334.067940517499,1432.5068359375,70563600
2000-08-09 00:00:00+09:00,1491.2760466671,1579.4302978515625,1482.4606215486538,1579.4302978515625,50871600
2000-08-10 00:00:00+09:00,1695.499887269041,1717.5384468626155,1514.783698601731,1601.4686279296875,61392600
2000-08-11 00:00:00+09:00,1542.699228899609,1638.1996932253517,1528.0068911610938,1616.1611328125,26532000
2000-08-14 00:00:00+09:00,1645.5457959272383,1711.6614766690936,1630.8534582991006,1676.3997802734375,23580000
2000-08-15 00:00:00+09:00,1726.354004468489,1741.0463427992727,1632.322737843019,1666.115234375,25549200
2000-08-16 00:00:00+09:00,1636.7302762230486,1644.076498413086,1586.7762451171875,1586.7762451171875,13487400
2000-08-17 00:00:00+09:00,1564.737262228261,1572.0834824280118,1483.92927047149,1520.66015625,18973800
2000-08-18 00:00:00+09:00,1491.2757575869816,1576.491588953197,1454.5448625837053,1542.6990966796875,22030200
2000-08-21 00:00:00+09:00,1572.084001124803,1616.1611216459644,1516.2529459279465,1598.5302734375,23907600
2000-08-22 00:00:00+09:00,1627.9143855464472,1644.0760266832574,1542.6986845553354,1583.8372802734375,15969600
2000-08-23 00:00:00+09:00,1583.8378391335457,1639.6688947161556,1560.33007722989,1616.1611328125,20298600
2000-08-24 00:00:00+09:00,1674.9304809570312,1763.084716796875,1663.1765469750017,1763.084716796875,54471600
2000-08-25 00:00:00+09:00,1852.7083794421642,2056.9322286428305,1823.3234888136258,2055.463134765625,106079400
2000-08-28 00:00:00+09:00,2084.848073529377,2290.541257810484,2042.2402565222385,2086.3173828125,82600200
2000-08-29 00:00:00+09:00,2027.5476205477153,2123.0479802102172,1990.8166136527575,2049.586181640625,43309800
2000-08-30 00:00:00+09:00,1990.8158625237697,2005.5083027824028,1868.8692755598654,1882.0924072265625,51021000
2000-08-31 00:00:00+09:00,1954.0856708076756,2070.1552734375,1932.0471114196953,2070.1552734375,49330800
2000-09-01 00:00:00+09:00,2158.309677958873,2167.125102396037,2036.363044984879,2049.586181640625,53465400
2000-09-04 00:00:00+09:00,2071.624400865611,2083.378226435391,1967.3086339805589,2020.201171875,23443200
2000-09-05 00:00:00+09:00,1940.8621069022406,1993.7546377620722,1917.3542436688958,1968.7774658203125,26137800
2000-09-06 00:00:00+09:00,1948.2087359341238,2056.9322286428305,1921.7624635006289,2055.463134765625,29219400
2000-09-07 00:00:00+09:00,2012.8546953182072,2031.954848789508,1946.7390277870952,1989.3470458984375,27171000
2000-09-08 00:00:00+09:00,2034.8936628413892,2053.993820176844,1992.2858513303295,2012.8551025390625,16255800
