Date,open,high,low,close,volume
2000-01-03 00:00:00-05:00,14.315022166182354,14.315022166182354,13.636292666923708,13.913954734802246,10997000
2000-01-04 00:00:00-05:00,13.913953793801342,14.02193347956255,13.728845761067843,13.9293794631958,7308000
2000-01-05 00:00:00-05:00,13.92938618078975,14.176197010128218,13.836832119787825,14.052791595458984,9457400
2000-01-06 00:00:00-05:00,14.052786837544359,14.237894896875348,13.960232807878862,14.068212509155273,7129200
2000-01-07 00:00:00-05:00,14.28418613755654,14.993767738342285,14.28418613755654,14.993767738342285,11474000
2000-01-10 00:00:00-05:00,14.993751148868443,15.040028158587171,14.500129711868658,14.515555381774902,8723800
2000-01-11 00:00:00-05:00,14.839497663256811,15.117159781696127,14.839497663256811,15.009180068969727,9398000
2000-01-12 00:00:00-05:00,15.00918393697196,15.2559947725234,14.916629873640169,15.178866386413574,8389800
2000-01-13 00:00:00-05:00,15.163441602905714,15.163441602905714,14.916630752807555,14.947482109069824,6106000
2000-01-14 00:00:00-05:00,14.9783353922677,15.286848994580115,14.9783353922677,15.070889472961426,7513200
2000-01-18 00:00:00-05:00,15.070884213080774,16.042701721191406,15.070884213080774,16.042701721191406,18350800
2000-01-19 00:00:00-05:00,16.042697950341235,16.104400634765625,15.811312883749775,16.104400634765625,12813400
2000-01-20 00:00:00-05:00,16.10440452184804,16.274086944970957,16.073553172189325,16.2586612701416,11539800
2000-01-21 00:00:00-05:00,16.25866514188107,16.505475997924805,16.227813784875604,16.505475997924805,11385800
2000-01-24 00:00:00-05:00,16.47462256106338,16.47462256106338,15.687913056742937,16.011852264404297,11306000
2000-01-25 00:00:00-05:00,16.0118504728719,16.30493829462967,15.518228878332497,16.2586612701416,9718600
2000-01-26 00:00:00-05:00,16.166102920698577,16.166102920698577,15.487373408760849,15.564501762390137,23723800
2000-01-27 00:00:00-05:00,15.471956099782672,15.471956099782672,14.42300992352622,14.685246467590332,17550800
2000-01-28 00:00:00-05:00,14.685244345638807,14.700670022472462,14.052791595458984,14.052791595458984,10875200
2000-01-31 00:00:00-05:00,14.05278691010584,14.500131389132262,13.960232879962444,14.176192283630371,10734600
2000-02-01 00:00:00-05:00,14.176204647556428,14.407589924720025,13.89854231496011,14.345887184143066,8114600
2000-02-02 00:00:00-05:00,14.284170825306962,14.284170825306962,13.836826382613763,13.913954734802246,7164000
2000-02-03 00:00:00-05:00,13.913959386661581,14.006513440231393,13.590020199167244,13.636297225952148,9464400
2000-02-04 00:00:00-05:00,13.63629451751709,14.253321418762207,13.590017499923706,13.883105278015137,11501800
2000-02-07 00:00:00-05:00,13.883106315528954,14.222471136575217,13.713423905005822,14.037363052368164,7742800
2000-02-08 00:00:00-05:00,14.037365939447788,14.284176769152364,14.006514585734715,14.114494323730469,8261200
2000-02-09 00:00:00-05:00,14.114489523988022,14.253320568486265,14.00650982271161,14.068212509155273,7948600
2000-02-10 00:00:00-05:00,14.068217251240354,14.160771312103776,13.883109129513507,13.9910888671875,8031000
2000-02-11 00:00:00-05:00,13.805981610301375,13.805981610301375,13.543745088094532,13.713427543640137,7688600
2000-02-14 00:00:00-05:00,13.636300027508108,13.636300027508108,13.281509415932671,13.358637809753418,7134000
2000-02-15 00:00:00-05:00,13.358624913208144,13.759692173881831,13.142665618999237,13.744266510009766,7850800
2000-02-16 00:00:00-05:00,13.682572097733809,13.682572097733809,13.14267353694386,13.219801902770996,6869200
