Date,open,high,low,close,volume
2000-08-10 00:00:00-04:00,1.2740799631093789,1.4443777799606323,1.2362360038091003,1.4443777799606323,143929200
2000-08-11 00:00:00-04:00,1.3813040397360237,1.4696065810890113,1.3623820665889548,1.4412236213684082,25139200
2000-08-14 00:00:00-04:00,1.4191484189295507,1.456992376767672,1.4128410926231971,1.4349167346954346,6935200
2000-08-15 00:00:00-04:00,1.4349162969860518,1.4853748920449021,1.4159943238389832,1.4412236213684082,9078800
2000-08-16 00:00:00-04:00,1.453838852422832,1.5137584580541419,1.438070535151435,1.4790681600570679,11728000
2000-08-17 00:00:00-04:00,1.491682416297556,1.5705239816409786,1.4853750910700823,1.5516020059585571,7148000
2000-08-18 00:00:00-04:00,1.5642168480774452,1.5642168480774452,1.4128410240699505,1.4632996320724487,8824800
2000-08-21 00:00:00-04:00,1.463299669421282,1.4759143217438793,1.4317630386147888,1.4696069955825806,6075200
2000-08-22 00:00:00-04:00,1.4759145329712302,1.4853755235671997,1.4569925517792914,1.4853755235671997,5407600
2000-08-23 00:00:00-04:00,1.4822214742913782,1.520065426826477,1.469606823446345,1.520065426826477,7268400
2000-08-24 00:00:00-04:00,1.4979893562652298,1.5074503416732208,1.4853747090545752,1.4885283708572388,5224400
2000-08-25 00:00:00-04:00,1.5042977382328884,1.5263733863830566,1.4885294181256254,1.5263733863830566,2186800
2000-08-28 00:00:00-04:00,1.5326800776715102,1.5326800776715102,1.504297113270186,1.520065426826477,2670800
2000-08-29 00:00:00-04:00,1.5106042731239133,1.5705238580703735,1.5074506107583103,1.5705238580703735,6166400
2000-08-30 00:00:00-04:00,1.5642167542331902,1.6651339641837186,1.5642167542331902,1.6272900104522705,8611200
2000-08-31 00:00:00-04:00,1.6304435385702167,1.6304435385702167,1.5894459254146793,1.605214238166809,4484400
2000-09-01 00:00:00-04:00,1.5989064756997364,1.5989064756997364,1.5705235205098003,1.5736771821975708,5405600
2000-09-05 00:00:00-04:00,1.5673701544681868,1.5862921281639797,1.554755505337658,1.5831384658813477,3062400
2000-09-06 00:00:00-04:00,1.5957536002000172,1.6903634974450776,1.5957536002000172,1.6651341915130615,6776000
2000-09-07 00:00:00-04:00,1.6903638482540289,1.7187468233179957,1.652519881502073,1.6840565204620361,5206800
2000-09-08 00:00:00-04:00,1.6840560954945687,1.6840560954945687,1.630443822791558,1.6525194644927979,5362800
2000-09-11 00:00:00-04:00,1.6335976490607627,1.7029782441946175,1.6178293319848867,1.6809026002883911,6394400
2000-09-12 00:00:00-04:00,1.65251917237217,1.6714411476283397,1.624136209487915,1.624136209487915,7189200
2000-09-13 00:00:00-04:00,1.6209829954000619,1.624136658815237,1.5547560636813824,1.5579097270965576,5692400
2000-09-14 00:00:00-04:00,1.5894465799684878,1.5957539076667753,1.5232196391364674,1.532680630683899,6436000
2000-09-15 00:00:00-04:00,1.5169123943186988,1.5799856747477508,1.5042977382328884,1.5263733863830566,4436400
