Date,open,high,low,close,volume
2000-01-03 00:00:00-05:00,0.09026771261815583,0.09098388981958902,0.08429711879503461,0.08943140506744385,300912000
2000-01-04 00:00:00-05:00,0.08787893828367033,0.08811826983508378,0.08262543650934674,0.08704354614019394,300480000
2000-01-05 00:00:00-05:00,0.08453649505251828,0.08596885009761959,0.08298400960427449,0.08417794853448868,188352000
2000-01-06 00:00:00-05:00,0.08417790745673444,0.08417790745673444,0.0754618131771204,0.07868507504463196,120480000
2000-01-07 00:00:00-05:00,0.07832746320111432,0.08083454167108645,0.07713352456411765,0.0799991562962532,71184000
2000-01-10 00:00:00-05:00,0.08023757085592141,0.08596882738109905,0.07880521618930746,0.08262544125318527,239856000
2000-01-11 00:00:00-05:00,0.08214769984989817,0.08310321573229434,0.07928206771612167,0.07928206771612167,148128000
2000-01-12 00:00:00-05:00,0.0792820546900323,0.07940218506077189,0.07617800697650193,0.07725273072719574,123552000
2000-01-13 00:00:00-05:00,0.07713352999279877,0.08119309381545566,0.07617801417707619,0.08047600090503693,132192000
2000-01-14 00:00:00-05:00,0.08167086556610781,0.08728199293582048,0.0814315271169001,0.0839386060833931,604560000
2000-01-18 00:00:00-05:00,0.0850133210262901,0.08787895302101438,0.08119309554109212,0.08752132207155228,261648000
2000-01-19 00:00:00-05:00,0.0878789479786035,0.0878789479786035,0.08596883192951052,0.08668500930070877,164688000
2000-01-20 00:00:00-05:00,0.08740206135293226,0.09217780016901492,0.08573036898150728,0.08644654601812363,179568000
2000-01-21 00:00:00-05:00,0.08620726098473515,0.0865658074526059,0.08334162894972111,0.08549108356237411,544272000
2000-01-24 00:00:00-05:00,0.08823752481119362,0.08823752481119362,0.08119311884644326,0.08167088031768799,256944000
2000-01-25 00:00:00-05:00,0.08202846322583825,0.08286477084164115,0.07832745341352637,0.08095373958349228,237120000
2000-01-26 00:00:00-05:00,0.08095374457447262,0.08310319882387107,0.07617800399319179,0.07761035859584808,232464000
2000-01-27 00:00:00-05:00,0.0782073234646909,0.0782073234646909,0.07068516660983579,0.07355079799890518,458208000
2000-01-28 00:00:00-05:00,0.07259619766151,0.07307395206103195,0.06853663462267306,0.07140225917100906,194448000
2000-01-31 00:00:00-05:00,0.07175991223465186,0.07331239759122027,0.06686496240978261,0.07080531865358353,182400000
2000-02-01 00:00:00-05:00,0.0709245405872259,0.07307398896220718,0.06829733073927303,0.0724761039018631,92976000
2000-02-02 00:00:00-05:00,0.0728346122999865,0.07593958199375414,0.07247606592084099,0.07450630515813828,149040000
2000-02-03 00:00:00-05:00,0.07689416989934739,0.07844665463797142,0.07522247715776817,0.07570023834705353,108240000
2000-02-04 00:00:00-05:00,0.0780881035612736,0.0780881035612736,0.07593957210562367,0.07749113440513611,123696000
2000-02-07 00:00:00-05:00,0.07784971995545042,0.07784971995545042,0.07259622339599898,0.07271543145179749,217488000
2000-02-08 00:00:00-05:00,0.07450631377631407,0.07880521560288803,0.07259620467468329,0.07617800682783127,468816000
2000-02-09 00:00:00-05:00,0.07904362776946763,0.08035677422234651,0.07796890416656853,0.07808811217546463,589056000
2000-02-10 00:00:00-05:00,0.08286477664002495,0.09552122101310531,0.08286477664002495,0.09408795088529587,970080000
2000-02-11 00:00:00-05:00,0.09874447464873051,0.09886460501332744,0.0885960311591355,0.0955212190747261,423792000
2000-02-14 00:00:00-05:00,0.09575965951622438,0.11080397665500641,0.09480414366435118,0.11080397665500641,650112000
2000-02-15 00:00:00-05:00,0.11104330758991475,0.11116251562293844,0.10196866439787572,0.10650598257780075,450480000
2000-02-16 00:00:00-05:00,0.10769991443221115,0.11510286399145395,0.10650597582230584,0.11140092462301254,1019568000
2000-02-17 00:00:00-05:00,0.11128171263030114,0.11605836874851808,0.10961001963269093,0.11534127593040466,535776000
2000-02-18 00:00:00-05:00,0.11366964420014711,0.13038657635440123,0.11283425842378267,0.1287148892879486,960864000
2000-02-22 00:00:00-05:00,0.12465525182627472,0.12632602241433358,0.12035634347115307,0.12513208389282227,542496000
2000-02-23 00:00:00-05:00,0.12369971055283763,0.1271623039105247,0.12214723270398178,0.1258491575717926,511392000
2000-02-24 00:00:00-05:00,0.12656538514974433,0.12740077055944335,0.11940085117983769,0.12465526908636093,244320000
2000-02-25 00:00:00-05:00,0.12477449573384622,0.12477449573384622,0.11175950175007544,0.11689378321170807,278736000
2000-02-28 00:00:00-05:00,0.11629681787368638,0.1174907567806648,0.11414737666654744,0.11605840176343918,517872000
2000-02-29 00:00:00-05:00,0.1153413321327191,0.12369979436140567,0.1153413321327191,0.12226652354001999,306048000
2000-03-01 00:00:00-05:00,0.1222664588045703,0.1222664588045703,0.1167745411264171,0.11868465691804886,383568000
2000-03-02 00:00:00-05:00,0.11964018064153158,0.11964018064153158,0.11032712837119701,0.11068475246429443,191040000
2000-03-03 00:00:00-05:00,0.11080397758406282,0.1136696028181376,0.10984937723756838,0.1124756708741188,273696000
2000-03-06 00:00:00-05:00,0.11319277670286886,0.1217896670480907,0.11080399019732616,0.11175950616598129,432096000
2000-03-07 00:00:00-05:00,0.14328136983062514,0.16668414205584908,0.137072359252201,0.1591619849205017,1952208000
2000-03-08 00:00:00-05:00,0.15907208701232178,0.16190835986538996,0.1475802265726275,0.16047509014606476,668736000
2000-03-09 00:00:00-05:00,0.16238525133081272,0.20632517220723864,0.16190840558124547,0.19160914421081543,952944000
2000-03-10 00:00:00-05:00,0.20154942535802167,0.2770103277962356,0.20011615527838378,0.22542904317378998,2161200000
2000-03-13 00:00:00-05:00,0.2044151265154471,0.28656282599794425,0.202504094600262,0.28513047099113464,2415168000
2000-03-14 00:00:00-05:00,0.2835778882354769,0.2835778882354769,0.2063251633947469,0.21038472652435303,1567776000
2000-03-15 00:00:00-05:00,0.22545929774771148,0.23128043099590276,0.1948626568460842,0.20178784430027008,995616000
2000-03-16 00:00:00-05:00,0.2082352961568518,0.21539982969272,0.17695272708783127,0.17990730702877045,750384000
2000-03-17 00:00:00-05:00,0.17575878217944943,0.20441505471357632,0.17572851558758432,0.19080309569835663,557616000
2000-03-20 00:00:00-05:00,0.19832531312267287,0.2046535333389191,0.184594141894901,0.19068394601345062,365280000
2000-03-21 00:00:00-05:00,0.1910415658321235,0.19271325234721648,0.16620643323859155,0.18125075101852417,536640000
2000-03-22 00:00:00-05:00,0.18268400305139007,0.18817592155717353,0.17957903276168286,0.18256479501724243,230592000
2000-03-23 00:00:00-05:00,0.18089305744938117,0.1958181625820044,0.18053451790804784,0.18578800559043884,309408000
2000-03-24 00:00:00-05:00,0.1845941149596652,0.19295257383360925,0.17193766270957192,0.1780274659395218,231600000
2000-03-27 00:00:00-05:00,0.17766888935085065,0.1834001522209795,0.16477403639450108,0.16632559895515442,388944000
2000-03-28 00:00:00-05:00,0.16059434908689052,0.1623852570017212,0.150922743997824,0.15390850603580475,393312000
2000-03-29 00:00:00-05:00,0.15450550087023046,0.1580873176085017,0.137550163610762,0.14375917613506317,469440000
2000-03-30 00:00:00-05:00,0.13946023921788478,0.1561771707754952,0.13468449816108832,0.14292283356189728,361920000
2000-03-31 00:00:00-05:00,0.15268429669327013,0.16787808607137394,0.14996814655263863,0.16140039265155792,962976000
2000-04-03 00:00:00-04:00,0.15993770592092682,0.16047507097846095,0.14459446187556038,0.1487741470336914,329952000
2000-04-04 00:00:00-04:00,0.15665398230828628,0.15928117700820366,0.10889382881373066,0.14328135550022125,513792000
2000-04-05 00:00:00-04:00,0.14471466614158682,0.18626581453142466,0.1373117156831563,0.17516185343265533,639600000
2000-04-06 00:00:00-04:00,0.18328095972537994,0.1925940115950593,0.17456486349848716,0.18328095972537994,404592000
2000-04-07 00:00:00-04:00,0.19247477171387387,0.20059389728985788,0.18435564613788985,0.1959373652935028,318576000
2000-04-10 00:00:00-04:00,0.19928084409819252,0.21086256867218123,0.17492254046137531,0.1786244809627533,395280000
2000-04-11 00:00:00-04:00,0.1661761102785045,0.18149002107078505,0.1528337501392459,0.16799727082252502,457584000
2000-04-12 00:00:00-04:00,0.16823662462789274,0.17193763439523302,0.14996813345976998,0.15056510269641876,313440000
2000-04-13 00:00:00-04:00,0.15175907157061147,0.15713178259611343,0.1416097170805498,0.14411678910255432,313296000
2000-04-14 00:00:00-04:00,0.13492295959390227,0.14531166058033648,0.12513212993703843,0.13143101334571838,421920000
2000-04-17 00:00:00-04:00,0.12035636670948818,0.14328139544671387,0.12035636670948818,0.13814710080623627,294096000
2000-04-18 00:00:00-04:00,0.15205707306188593,0.1714598865467144,0.14758026802653243,0.16262458264827728,477504000
2000-04-19 00:00:00-04:00,0.16775888780246917,0.17002754340282653,0.15283378019546107,0.15486310422420502,278352000
2000-04-20 00:00:00-04:00,0.159042818478542,0.1620276656052844,0.15187829718967222,0.15402774512767792,153936000
2000-04-24 00:00:00-04:00,0.14519141879510236,0.15163975795390885,0.1387439814847126,0.14638535678386688,205968000
2000-04-25 00:00:00-04:00,0.15295299571963564,0.16716192667027577,0.15259445610129202,0.1623852699995041,249696000
2000-04-26 00:00:00-04:00,0.17372860765876763,0.1776689504497347,0.16047518325530563,0.16071361303329468,254112000
2000-04-27 00:00:00-04:00,0.1499681846289681,0.17551949603806502,0.14913188357016885,0.17384780943393707,280992000
2000-04-28 00:00:00-04:00,0.17659414540146076,0.18340012405955855,0.17026592791080475,0.17026592791080475,179040000
2000-05-01 00:00:00-04:00,0.17671335732643584,0.18053450390909936,0.17157906438718923,0.17575876414775848,119424000
2000-05-02 00:00:00-04:00,0.17575878749762838,0.18602736107594584,0.16405693019471643,0.1689528077840805,234000000
2000-05-03 00:00:00-04:00,0.1678781208955506,0.17337095550496215,0.1528338030132902,0.16620643436908722,329184000
2000-05-04 00:00:00-04:00,0.16584783566466613,0.17528102382250846,0.16441548113752455,0.1682366281747818,241200000
2000-05-05 00:00:00-04:00,0.16751954680893472,0.1800567911039319,0.16525089115112332,0.17599722743034363,170592000
2000-05-08 00:00:00-04:00,0.17145992544707997,0.17766893757907162,0.16931047753315792,0.169549822807312,185136000
2000-05-09 00:00:00-04:00,0.17241541373149447,0.17384776837890026,0.1623852554822594,0.16716191172599792,176832000
2000-05-10 00:00:00-04:00,0.16549022590126006,0.16560943392588237,0.1492510567231395,0.15068432688713074,274080000
2000-05-11 00:00:00-04:00,0.15283376714911068,0.15987816307155145,0.15080352778038272,0.15713174641132355,245904000
2000-05-12 00:00:00-04:00,0.16143066307341464,0.17002753754892566,0.15235601365566254,0.15235601365566254,187824000
2000-05-15 00:00:00-04:00,0.15163975159139773,0.1654901340285463,0.14423680619411694,0.16286292672157288,282096000
2000-05-16 00:00:00-04:00,0.17002755211161577,0.18471332889921405,0.1681165205008587,0.17957903444766998,366432000
2000-05-17 00:00:00-04:00,0.18913140414745494,0.21898161644760192,0.18901219612993056,0.21110090613365173,1290624000
2000-05-18 00:00:00-04:00,0.2122948927263788,0.21575748741958956,0.1954596669517839,0.19677281379699707,509904000
2000-05-19 00:00:00-04:00,0.19104150457623284,0.20154940898866847,0.1896091501261299,0.1951010674238205,521184000
2000-05-22 00:00:00-04:00,0.19295258551213823,0.20775848627090454,0.17587802897206647,0.20775848627090454,517152000
2000-05-23 00:00:00-04:00,0.20250399334286717,0.22530979176631064,0.19916152360568048,0.20608671009540558,778560000
2000-05-24 00:00:00-04:00,0.20584739293661944,0.20919077841980102,0.17623651580345395,0.20345951616764069,739632000
2000-05-25 00:00:00-04:00,0.20644438959543265,0.2187432027829317,0.1980868334564434,0.20059391856193542,569184000
2000-05-26 00:00:00-04:00,0.2016090452671051,0.20716056708120714,0.18913140637524292,0.2016090452671051,183456000
2000-05-30 00:00:00-04:00,0.20704137149421295,0.21516049896221429,0.2060867780448749,0.20990701019763947,303648000
2000-05-31 00:00:00-04:00,0.2091908696882633,0.22160889466030675,0.2091908696882633,0.21802617609500885,469536000
2000-06-01 00:00:00-04:00,0.22447455094474006,0.22650387569066818,0.21850395375101622,0.2241159975528717,418992000
2000-06-02 00:00:00-04:00,0.22877247739996037,0.2540853843075266,0.22877247739996037,0.2513398826122284,592176000
2000-06-05 00:00:00-04:00,0.2509812226253097,0.2693689051019122,0.24095108075177243,0.25674182176589966,491904000
2000-06-06 00:00:00-04:00,0.2576680963272386,0.26721957903710414,0.24262285015396723,0.2439369261264801,375888000
2000-06-07 00:00:00-04:00,0.2421459761930711,0.24417530005485932,0.2294886097144709,0.23307132720947266,332352000
2000-06-08 00:00:00-04:00,0.23904102314503903,0.23928034103578152,0.22542904948787792,0.23486223816871643,460704000
2000-06-09 00:00:00-04:00,0.23928038066909918,0.2521752636456048,0.2356976625328315,0.24154812097549438,467280000
2000-06-12 00:00:00-04:00,0.24262286026245955,0.24465311373690585,0.22972800415948877,0.23510070145130157,380016000
2000-06-13 00:00:00-04:00,0.22853398648831313,0.24262277653384312,0.22734004809576738,0.2425035685300827,447840000
2000-06-14 00:00:00-04:00,0.24704093386028397,0.24835405307543634,0.23907126848200017,0.24226517975330353,275088000
2000-06-15 00:00:00-04:00,0.24154813762527716,0.24859346449375153,0.22853407303978623,0.24859346449375153,338592000
2000-06-16 00:00:00-04:00,0.24769758817756118,0.286562830582069,0.24763795682071818,0.2860850691795349,987840000
2000-06-19 00:00:00-04:00,0.28536873843086485,0.32715920166064877,0.2782042069244958,0.3039948642253876,1052160000
2000-06-20 00:00:00-04:00,0.30924936531813607,0.3128311538026628,0.2961151661493122,0.29993537068367004,610272000
