Date,open,high,low,close,volume
2000-01-03 00:00:00-05:00,25.073014966772977,25.18618303833815,22.45757509060007,23.765295028686523,98114800
2000-01-04 00:00:00-05:00,23.23717430145742,23.865885727362652,21.124703910415835,21.665395736694336,116824800
2000-01-05 00:00:00-05:00,20.445689979721518,21.40133108578476,19.31400972254136,20.521135330200195,166054000
2000-01-06 00:00:00-05:00,20.150196626782417,21.124699115753174,19.049951881170273,19.314010620117188,109880000
2000-01-07 00:00:00-05:00,19.11283029466327,20.82292563681735,18.823622994151915,20.79777717590332,91755600
2000-01-10 00:00:00-05:00,21.72825849957394,23.33775912917201,21.22528955282454,23.28746223449707,91518000
2000-01-11 00:00:00-05:00,22.658748732790666,23.086272293786717,22.030037613678825,22.60845184326172,86585200
2000-01-12 00:00:00-05:00,22.58330846933218,22.58330846933218,20.860639616159293,21.25044059753418,83443600
2000-01-13 00:00:00-05:00,21.828866063378385,22.10549915865161,20.8229275351121,21.137283325195312,55779200
2000-01-14 00:00:00-05:00,21.929445270071817,22.40726575187384,21.0743980921103,21.489347457885742,57078000
2000-01-18 00:00:00-05:00,21.703106445141053,23.035973932501975,21.250434468301496,22.38211441040039,66780000
2000-01-19 00:00:00-05:00,22.583311986610195,23.438359433764703,21.72826453945569,22.985687255859375,49198400
2000-01-20 00:00:00-05:00,23.74013306822958,24.243101989166647,23.38805482357363,23.840726852416992,54526800
2000-01-21 00:00:00-05:00,24.74607444883017,24.74607444883017,23.740136463105365,24.016769409179688,50891000
2000-01-24 00:00:00-05:00,24.243098398668405,24.293395283312947,21.728254166441392,21.803699493408203,50022400
2000-01-25 00:00:00-05:00,22.15578893490408,23.136578683441265,22.08034356963199,22.709054946899414,53059200
2000-01-26 00:00:00-05:00,22.834790795940002,23.714986476400245,22.13063425157181,22.15578269958496,47569200
2000-01-27 00:00:00-05:00,22.457567228770515,22.809645550386175,20.118761235180752,20.848066329956055,61054000
2000-01-28 00:00:00-05:00,20.722320395597997,20.89835952517225,18.760741523199158,19.062522888183594,86394000
2000-01-31 00:00:00-05:00,19.288858093318993,20.169053703835505,18.936779849112387,20.099895477294922,68148000
2000-02-01 00:00:00-05:00,20.62172465854221,21.853998449113632,20.118755764431423,21.728256225585938,57105600
2000-02-02 00:00:00-05:00,22.105490345400685,22.53301404946418,21.728263547697605,21.854005813598633,63933000
2000-02-03 00:00:00-05:00,22.28153282594523,22.935392705713376,21.828860601490362,22.809650421142578,55533200
2000-02-04 00:00:00-05:00,23.186878006393844,23.438362583469697,22.859948056195233,23.2623233795166,40916000
2000-02-07 00:00:00-05:00,23.865880369518546,24.142513334813284,23.689841209785534,24.11736488342285,44691200
2000-02-08 00:00:00-05:00,24.444285389759106,24.720918249108234,23.74012902050679,23.96646499633789,55718000
2000-02-09 00:00:00-05:00,24.167661786203713,24.670630814012323,23.664692758395102,24.11736488342285,52471600
2000-02-10 00:00:00-05:00,24.14251115161892,25.198746014502248,23.33776077989829,25.0730037689209,45288600
2000-02-11 00:00:00-05:00,25.14844964312009,26.053793830272415,23.639542664532886,24.016769409179688,55774000
