Date,Close,Volume
2000-01-03,29.170000076293945,0
2000-01-04,28.0,0
2000-01-05,27.799999237060547,0
2000-01-06,28.959999084472656,0
2000-01-07,29.530000686645508,0
2000-01-10,29.229999542236328,0
2000-01-11,29.299999237060547,0
2000-01-12,29.93000030517578,0
2000-01-13,30.049999237060547,0
2000-01-14,30.209999084472656,0
2000-01-17,29.950000762939453,0
2000-01-18,29.530000686645508,0
2000-01-19,29.34000015258789,0
2000-01-20,28.979999542236328,0
2000-01-21,28.950000762939453,0
2000-01-24,28.299999237060547,0
2000-01-25,27.440000534057617,0
2000-01-26,27.200000762939453,0
2000-01-27,27.8700008392334,0
2000-01-28,27.299999237060547,0
2000-01-31,27.059999465942383,0
2000-02-01,27.25,0
2000-02-02,27.399999618530273,0
2000-02-03,27.600000381469727,0
2000-02-04,26.969999313354492,0
2000-02-07,26.649999618530273,0
2000-02-08,26.780000686645508,0
2000-02-09,26.149999618530273,0
2000-02-10,26.3799991607666,0
2000-02-11,26.15999984741211,0
2000-02-14,25.75,0
2000-02-15,25.420000076293945,0
2000-02-16,26.5,0
2000-02-17,26.709999084472656,0
2000-02-18,27.309999465942383,0
2000-02-21,26.809999465942383,0
2000-02-22,27.6200008392334,0
2000-02-23,27.809999465942383,0
2000-02-24,27.65999984741211,0
2000-02-25,28.06999969482422,0
2000-02-28,28.020000457763672,0
2000-02-29,28.1299991607666,0
2000-03-01,28.489999771118164,0
2000-03-02,28.600000381469727,0
2000-03-03,28.329999923706055,0
2000-03-06,28.5,0
2000-03-07,27.969999313354492,0
2000-03-08,26.979999542236328,0
2000-03-09,26.920000076293945,0
2000-03-10,26.399999618530273,0
2000-03-13,26.06999969482422,0
2000-03-14,26.200000762939453,0
2000-03-15,27.329999923706055,0
2000-03-16,29.0,0
2000-03-17,28.5,0
2000-03-20,29.040000915527344,0
2000-03-21,29.440000534057617,0
2000-03-22,29.520000457763672,0
2000-03-23,29.5,0
2000-03-24,29.889999389648438,0
2000-03-27,29.549999237060547,0
2000-03-28,29.700000762939453,0
2000-03-29,29.549999237060547,0
2000-03-30,29.700000762939453,0
2000-03-31,29.799999237060547,0
2000-04-03,30.09000015258789,0
2000-04-04,30.700000762939453,0
2000-04-05,30.649999618530273,0
2000-04-06,30.5,0
2000-04-07,30.3799991607666,0
2000-04-10,30.34000015258789,0
2000-04-11,30.450000762939453,0
2000-04-12,30.780000686645508,0
2000-04-13,30.469999313354492,0
2000-04-14,30.15999984741211,0
2000-04-17,29.899999618530273,0
2000-04-18,29.75,0
2000-04-19,29.940000534057617,0
2000-04-20,29.979999542236328,0
2000-04-21,29.979999542236328,0
2000-04-24,29.979999542236328,0
2000-04-25,30.549999237060547,0
2000-04-26,30.420000076293945,0
2000-04-27,30.5,0
2000-04-28,30.399999618530273,0
2000-05-01,30.399999618530273,0
2000-05-02,30.700000762939453,0
2000-05-03,30.559999465942383,0
2000-05-04,30.780000686645508,0
2000-05-05,31.030000686645508,0
2000-05-08,31.399999618530273,0
2000-05-09,32.0,0
2000-05-10,31.959999084472656,0
2000-05-11,32.880001068115234,0
2000-05-12,32.54999923706055,0
2000-05-15,32.29999923706055,0
2000-05-16,32.040000915527344,0
2000-05-17,32.029998779296875,0
2000-05-18,32.099998474121094,0
2000-05-19,31.979999542236328,0
2000-05-22,32.45000076293945,0
2000-05-23,32.88999938964844,0
2000-05-24,33.400001525878906,0
2000-05-25,33.38999938964844,0
2000-05-26,32.95000076293945,0
2000-05-29,32.81999969482422,0
