Date,Close,Volume
2000-01-03,29.47168731689453,8402230
2000-01-04,31.198062896728516,16051191
2000-01-05,32.49284362792969,19823822
2000-01-06,31.198062896728516,7903193
2000-01-07,30.70481300354004,6773543
2000-01-10,35.390689849853516,33965839
2000-01-11,35.760623931884766,20134820
2000-01-12,33.23271942138672,13100963
2000-01-13,34.342529296875,8732387
2000-01-14,33.109405517578125,8151546
2000-01-18,34.03424835205078,8101774
2000-01-19,34.28087615966797,6551343
2000-01-20,33.17106246948242,7212063
2000-01-21,32.30787658691406,8284136
2000-01-24,32.8627815246582,8343031
2000-01-25,36.993751525878906,29911201
2000-01-26,36.13056182861328,10400710
2000-01-27,36.62381362915039,9818449
2000-01-28,36.253875732421875,7500963
2000-01-31,35.82228088378906,7909072
2000-02-01,35.513999938964844,7237202
2000-02-02,36.74712371826172,9411353
2000-02-03,37.36368942260742,10908160
2000-02-04,37.610313415527344,6272985
2000-02-07,37.48699951171875,6153573
2000-02-08,37.05540466308594,5780233
2000-02-09,37.17871856689453,6158338
2000-02-10,36.4388427734375,5675925
2000-02-11,37.36368942260742,7247035
2000-02-14,36.5004997253418,5201622
2000-02-15,36.37718963623047,7082717
2000-02-16,36.4388427734375,4475215
2000-02-17,36.00725173950195,4756310
2000-02-18,35.020748138427734,6493867
2000-02-22,32.9244384765625,12744146
2000-02-23,33.66431427001953,8371718
2000-02-24,32.73946762084961,8338672
2000-02-25,30.581499099731445,8440649
2000-02-28,32.30787658691406,7943639
2000-02-29,33.54100036621094,5506437
2000-03-01,34.21921920776367,7250380
2000-03-02,34.03424835205078,6588241
2000-03-03,36.00725173950195,14559757
2000-03-06,35.513999938964844,7341004
2000-03-07,35.513999938964844,7588140
2000-03-08,34.465843200683594,6294577
2000-03-09,35.760623931884766,5623011
2000-03-10,34.650814056396484,7061936
2000-03-13,34.465843200683594,5247440
2000-03-14,33.66431427001953,5589559
2000-03-15,34.342529296875,6642980
2000-03-16,34.83578109741211,8335124
2000-03-17,36.31553268432617,8753675
2000-03-20,38.905094146728516,16985606
2000-03-21,38.658470153808594,13362088
2000-03-22,39.953250885009766,13725900
2000-03-23,41.001407623291016,8163811
2000-03-24,40.87809371948242,6630411
2000-03-27,41.18637466430664,5797669
2000-03-28,40.38484573364258,7592600
2000-03-29,40.261531829833984,5162494
2000-03-30,39.706626892089844,5418652
2000-03-31,40.6931266784668,5358236
2000-04-03,41.24803161621094,4870654
2000-04-04,40.5698127746582,7049975
2000-04-05,39.459999084472656,5140193
2000-04-06,39.89159393310547,3615509
2000-04-07,40.44649887084961,3298023
2000-04-10,40.75477981567383,3665585
2000-04-11,41.92625045776367,6923365
2000-04-12,39.52165603637695,8414293
2000-04-13,38.720123291015625,5078459
2000-04-14,38.350189208984375,8248251
2000-04-17,38.22687530517578,6537253
2000-04-18,38.96675109863281,4275520
2000-04-19,40.38484573364258,8579219
2000-04-20,41.67962646484375,5438824
2000-04-24,39.706626892089844,3844197
2000-04-25,39.953250885009766,3749417
2000-04-26,41.80293655395508,6002636
2000-04-27,41.06306457519531,4674810
2000-04-28,43.03606414794922,11731272
2000-05-01,41.43299865722656,8919209
2000-05-02,42.419498443603516,9296604
2000-05-03,40.6931266784668,6513735
2000-05-04,39.15171813964844,7127420
2000-05-05,39.028404235839844,3471363
2000-05-08,40.01490783691406,3582261
2000-05-09,40.19987487792969,3407096
2000-05-10,40.508155822753906,6369894
2000-05-11,40.5698127746582,3334516
2000-05-12,40.261531829833984,3104612
2000-05-15,40.261531829833984,3892043
2000-05-16,41.61796951293945,5938773
2000-05-17,41.67962646484375,4089812
2000-05-18,40.6314697265625,4393614
2000-05-19,40.508155822753906,4461328
2000-05-22,40.32318878173828,4200507
2000-05-23,39.52165603637695,4224430
2000-05-24,38.78178024291992,4405879
2000-05-25,39.27503204345703,3919007
2000-05-26,39.33668899536133,3368170
2000-05-30,41.309688568115234,7346782
2000-05-31,41.61796951293945,5180943
2000-06-01,41.18637466430664,3898530
2000-06-02,39.89159393310547,5836898
2000-06-05,40.07656478881836,4218956
2000-06-06,40.32318878173828,3841967
2000-06-07,39.64496994018555,3373644
2000-06-08,39.89159393310547,3073391
2000-06-09,41.001407623291016,4017537
2000-06-12,40.16904830932617,3474506
2000-06-13,39.64496994018555,5000405
2000-06-14,40.19987487792969,2941105
2000-06-15,41.43299865722656,4222200
2000-06-16,40.6314697265625,4973543
2000-06-19,41.37134552001953,2712012
2000-06-20,41.18637466430664,3295895
2000-06-21,41.18637466430664,2932286
2000-06-22,40.93975067138672,2864369
2000-06-23,39.09006118774414,5519108
2000-06-26,39.953250885009766,3821997
2000-06-27,39.459999084472656,3376787
2000-06-28,38.62763977050781,3165332
2000-06-29,38.96675109863281,4801723
2000-06-30,38.28853225708008,6610542
2000-07-03,38.04190444946289,2323568
2000-07-05,37.54865646362305,4211353
2000-07-06,36.993751525878906,3873087
2000-07-07,37.48699951171875,9323974
2000-07-10,37.302032470703125,4125190
2000-07-11,35.513999938964844,3834972
2000-07-12,35.57565689086914,4153269
2000-07-13,36.62381362915039,5091232
2000-07-14,36.93209457397461,4110492
2000-07-17,36.068904876708984,4453928
2000-07-18,35.26737594604492,4697415
2000-07-19,36.5004997253418,5997669
2000-07-20,38.10356140136719,5472884
2000-07-21,36.93209457397461,3783376
2000-07-24,36.13056182861328,2980639
2000-07-25,36.993751525878906,3741409
2000-07-26,37.54865646362305,4708971
2000-07-27,37.48699951171875,2734009
2000-07-28,37.36368942260742,2513229
2000-07-31,38.04190444946289,4192296
2000-08-01,38.96675109863281,8352357
