Date,Close,Volume
2019-11-26,187.60000610351562,74549578
2019-11-27,193.1999969482422,53617241
2019-11-28,204.0,41816834
2019-11-29,198.39999389648438,36509531
2019-12-02,195.5,26592325
2019-12-03,192.60000610351562,19911922
2019-12-04,189.0,19276308
2019-12-05,192.39999389648438,17932572
2019-12-06,197.5,19205791
2019-12-09,196.60000610351562,8558132
2019-12-10,195.39999389648438,6639899
2019-12-11,197.60000610351562,6534411
2019-12-12,200.1999969482422,8825275
2019-12-13,202.0,18576570
2019-12-16,201.0,6616578
2019-12-17,203.8000030517578,11225195
2019-12-18,202.60000610351562,8179646
2019-12-19,204.8000030517578,7525360
2019-12-20,207.0,16804751
2019-12-23,208.39999389648438,9892858
2019-12-24,210.39999389648438,7770434
2019-12-27,212.8000030517578,10774808
2019-12-30,210.60000610351562,9970904
2019-12-31,207.1999969482422,8813067
2020-01-02,210.0,9516678
2020-01-03,212.0,11307103
2020-01-06,211.0,11303411
2020-01-07,212.60000610351562,11676599
2020-01-08,210.8000030517578,15095573
2020-01-09,215.60000610351562,12261435
2020-01-10,218.0,11860220
2020-01-13,222.8000030517578,17692255
2020-01-14,223.60000610351562,16784465
2020-01-15,220.8000030517578,21735164
2020-01-16,219.39999389648438,12993720
2020-01-17,220.39999389648438,21245436
2020-01-20,220.1999969482422,11229916
2020-01-21,215.8000030517578,20241728
2020-01-22,218.39999389648438,14632484
2020-01-23,213.39999389648438,16013394
2020-01-24,214.60000610351562,7583855
2020-01-29,207.39999389648438,24946947
2020-01-30,201.8000030517578,26416987
2020-01-31,200.39999389648438,18257747
2020-02-03,205.0,23784275
2020-02-04,213.1999969482422,25035681
2020-02-05,215.60000610351562,23975014
2020-02-06,217.39999389648438,18777127
2020-02-07,215.39999389648438,14223318
2020-02-10,212.60000610351562,23432236
2020-02-11,212.1999969482422,29376694
2020-02-12,215.0,24402441
2020-02-13,217.1999969482422,20547490
2020-02-14,215.0,15926098
2020-02-17,217.39999389648438,15531105
2020-02-18,214.0,13177196
2020-02-19,214.0,10179246
2020-02-20,215.60000610351562,12728604
2020-02-21,212.60000610351562,15106823
2020-02-24,205.1999969482422,30852998
2020-02-25,206.60000610351562,23465654
2020-02-26,203.0,29014994
2020-02-27,205.1999969482422,23397941
2020-02-28,200.0,38816951
2020-03-02,204.60000610351562,17004513
2020-03-03,203.1999969482422,19156355
2020-03-04,202.1999969482422,14553445
2020-03-05,207.1999969482422,19343293
2020-03-06,203.8000030517578,12734463
2020-03-09,193.5,56936906
2020-03-10,199.3000030517578,28569375
2020-03-11,197.0,17860192
2020-03-12,188.8000030517578,41842108
2020-03-13,191.6999969482422,53292364
2020-03-16,179.3000030517578,47207430
2020-03-17,183.1999969482422,36872240
2020-03-18,173.0,58603973
2020-03-19,174.0,34599488
2020-03-20,183.0,27899247
2020-03-23,170.0,37535058
2020-03-24,174.5,26729551
2020-03-25,179.6999969482422,28012053
2020-03-26,180.89999389648438,17816738
2020-03-27,183.89999389648438,23922455
2020-03-30,180.3000030517578,18129547
2020-03-31,183.39999389648438,13598127
2020-04-01,184.0,22814764
2020-04-02,186.0,12304930
2020-04-03,183.6999969482422,9290512
2020-04-06,188.60000610351562,18253609
2020-04-07,191.5,16381930
2020-04-08,190.10000610351562,9180063
2020-04-09,191.6999969482422,13161858
2020-04-14,197.0,18233007
2020-04-15,197.89999389648438,20722474
2020-04-16,202.8000030517578,19818106
2020-04-17,207.60000610351562,33397811
2020-04-20,205.8000030517578,22875450
2020-04-21,204.1999969482422,17778769
2020-04-22,205.60000610351562,12962733
2020-04-23,204.39999389648438,16359183
2020-04-24,198.0,23966198
2020-04-27,200.60000610351562,13936896
2020-04-28,199.0,19944823
2020-04-29,197.0,14850119
2020-05-04,189.6999969482422,26903568
2020-05-05,188.5,27110375
2020-05-06,193.60000610351562,23022901
2020-05-07,190.5,20506910
2020-05-08,193.39999389648438,17851592
2020-05-11,198.6999969482422,19839300
2020-05-12,199.6999969482422,14037259
2020-05-13,196.3000030517578,26074457
2020-05-14,194.5,19248894
2020-05-15,196.89999389648438,16672799
2020-05-18,203.0,26818890
2020-05-19,209.8000030517578,45308325
2020-05-20,211.0,22533385
2020-05-21,206.1999969482422,23271613
2020-05-22,198.1999969482422,40226609
2020-05-25,198.1999969482422,40103124
2020-05-26,201.0,26834881
2020-05-27,197.3000030517578,33136407
2020-05-28,193.5,30919109
2020-05-29,194.3000030517578,19459191
2020-06-01,202.8000030517578,26826195
2020-06-02,200.0,22818103
2020-06-03,209.60000610351562,38794267
2020-06-04,211.0,22860283
2020-06-05,212.1999969482422,22415326
2020-06-08,212.39999389648438,17992461
2020-06-09,212.39999389648438,23063431
2020-06-10,215.60000610351562,19038860
2020-06-11,213.0,33036598
2020-06-12,212.0,25058536
2020-06-15,206.8000030517578,31716109
2020-06-16,213.1999969482422,18039173
2020-06-17,217.8000030517578,21385682
2020-06-18,217.8000030517578,16168952
2020-06-19,219.0,27295880
2020-06-22,213.0,28166629
2020-06-23,220.0,40290287
2020-06-24,221.39999389648438,30207600
2020-06-26,214.60000610351562,33158894
2020-06-29,209.39999389648438,33824007
2020-06-30,209.60000610351562,24171917
2020-07-02,214.39999389648438,31018228
2020-07-03,220.8000030517578,31233712
2020-07-06,225.39999389648438,42489587
2020-07-07,232.39999389648438,46585757
2020-07-08,237.8000030517578,31883443
2020-07-09,261.6000061035156,61690256
2020-07-10,255.39999389648438,44519242
2020-07-13,254.39999389648438,30979669
2020-07-14,240.39999389648438,53646972
2020-07-15,243.39999389648438,23131222
2020-07-16,233.1999969482422,34282035
2020-07-17,238.8000030517578,20224245
2020-07-20,239.60000610351562,11353749
2020-07-21,257.0,45185546
2020-07-22,248.0,36503672
2020-07-23,246.60000610351562,31183903
2020-07-24,239.0,27470849
2020-07-27,239.0,18243796
2020-07-28,244.60000610351562,14674368
2020-07-29,243.0,10549764
2020-07-30,244.8000030517578,21715110
2020-07-31,246.0,14687907
2020-08-03,245.60000610351562,18274346
2020-08-04,253.8000030517578,24914559
2020-08-05,255.8000030517578,18116054
2020-08-06,257.0,15966937
2020-08-07,249.1999969482422,36237559
2020-08-10,242.39999389648438,26039892
2020-08-11,244.0,16702416
2020-08-12,243.39999389648438,15796928
