Date,Close,Volume
2000-01-03,17.97291374206543,62409578
2000-01-04,19.411745071411133,132872110
2000-01-05,20.17222023010254,375789847
2000-01-06,21.018381118774414,219621124
2000-01-07,22.460784912109375,278281260
2000-01-10,22.028778076171875,187897934
2000-01-11,20.600656509399414,175675797
2000-01-12,21.543216705322266,169586471
2000-01-13,22.267988204956055,239139851
2000-01-14,22.58574676513672,188507616
2000-01-17,22.046630859375,150255809
2000-01-18,22.435792922973633,141210936
2000-01-19,22.821386337280273,160790093
2000-01-20,22.33939552307129,216069957
2000-01-21,23.303377151489258,239994540
2000-01-24,23.28909683227539,184344232
2000-01-25,22.846378326416016,136584272
2000-01-26,22.846378326416016,0
2000-01-27,23.917470932006836,210269961
2000-01-28,24.160249710083008,164331247
2000-01-31,23.431907653808594,142723553
2000-02-01,23.85320472717285,149956451
2000-02-02,24.288780212402344,139355731
2000-02-03,24.395889282226562,94831223
2000-02-04,24.574405670166016,99528064
2000-02-07,24.535131454467773,114747088
2000-02-08,24.449445724487305,90057597
2000-02-09,25.020694732666016,160165902
2000-02-10,25.4027156829834,151143675
2000-02-11,25.941831588745117,114214724
2000-02-14,25.1420841217041,71806185
2000-02-15,24.588687896728516,113776526
2000-02-16,24.860029220581055,110304203
2000-02-17,25.31702995300293,107425289
2000-02-18,24.952857971191406,70451511
2000-02-21,24.681514739990234,41234633
2000-02-22,23.87462615966797,100723088
2000-02-23,23.549728393554688,67665446
2000-02-24,24.046001434326172,79319185
2000-02-25,23.464040756225586,54786600
2000-02-28,23.785367965698242,70386208
2000-02-29,22.196582794189453,139625441
2000-03-01,22.621448516845703,150769883
2000-03-02,20.832727432250977,175562684
2000-03-03,19.168964385986328,64935300
2000-03-06,18.133575439453125,146075956
2000-03-07,17.301694869995117,133888438
2000-03-08,16.634048461914062,101621246
2000-03-09,16.51622772216797,77665531
2000-03-10,15.484410285949707,92389443
2000-03-13,14.509716987609863,150763063
2000-03-14,15.652215003967285,141532996
2000-03-15,16.905391693115234,79982280
2000-03-16,16.76972007751465,147946692
2000-03-17,16.76972007751465,0
2000-03-20,16.76972007751465,0
2000-03-21,16.98750877380371,95762643
2000-03-22,17.38024139404297,69064318
2000-03-23,17.205297470092773,60024739
2000-03-24,17.18030548095703,36941526
2000-03-27,18.554872512817383,58001578
2000-03-28,20.040119171142578,98405624
2000-03-29,19.372472763061523,143934962
2000-03-30,20.92198371887207,240432206
2000-03-31,22.59645652770996,275945423
2000-04-03,23.464040756225586,299036394
2000-04-04,21.589630126953125,189486468
2000-04-05,21.582490921020508,352720260
2000-04-06,23.28909683227539,227418526
2000-04-07,25.152795791625977,163657523
2000-04-10,26.031089782714844,309647520
