Date,Close,Volume
2000-01-04,20700.0,2028300
2000-01-05,20800.0,4091600
2000-01-06,19700.0,1899300
2000-01-07,20300.0,2206900
2000-01-10,20000.0,1931800
2000-01-11,20000.0,1779000
2000-01-12,19450.0,1020400
2000-01-13,19500.0,1245300
2000-01-14,18500.0,1720400
2000-01-17,18500.0,2114500
2000-01-18,17800.0,2558700
2000-01-19,16100.0,2608400
2000-01-20,16200.0,2730900
2000-01-21,16200.0,2835700
2000-01-24,16000.0,2175700
2000-01-25,15500.0,1751200
2000-01-26,15950.0,2038000
2000-01-27,17150.0,3341400
2000-01-28,16800.0,2096800
2000-01-31,17100.0,1725800
2000-02-01,17000.0,1815100
2000-02-02,18300.0,4041700
2000-02-03,18550.0,4235500
2000-02-04,18550.0,0
2000-02-07,18500.0,2104800
2000-02-08,18100.0,2110200
2000-02-09,17000.0,2244100
2000-02-10,16350.0,3117200
2000-02-11,15650.0,2220300
2000-02-14,14650.0,1836400
2000-02-15,13750.0,2240500
2000-02-16,14000.0,2142500
2000-02-17,14500.0,3180400
2000-02-18,13700.0,1959000
2000-02-21,12350.0,2101200
2000-02-22,12200.0,2215000
2000-02-23,13300.0,2683000
2000-02-24,12500.0,1340400
2000-02-25,12900.0,2855800
2000-02-28,11850.0,1612000
2000-02-29,12050.0,2117400
2000-03-01,12050.0,0
2000-03-02,13200.0,3646200
2000-03-03,13500.0,3028800
2000-03-06,15500.0,4842600
2000-03-07,15000.0,4832700
2000-03-08,15000.0,3426300
2000-03-09,14050.0,2322800
2000-03-10,13600.0,2108500
2000-03-13,12600.0,2207100
2000-03-14,12950.0,1555300
2000-03-15,12700.0,1080200
2000-03-16,13200.0,1753600
2000-03-17,13900.0,3172100
2000-03-20,14000.0,1357800
2000-03-21,13700.0,1003800
2000-03-22,14000.0,1492800
2000-03-23,13600.0,1079100
2000-03-24,14400.0,2057900
2000-03-27,14400.0,1983400
2000-03-28,14150.0,2132000
2000-03-29,14000.0,2056400
2000-03-30,14000.0,3234000
2000-03-31,13400.0,1987600
2000-04-03,13400.0,1626300
2000-04-04,13900.0,1671700
2000-04-05,13900.0,0
2000-04-06,13300.0,1305300
2000-04-07,13300.0,1466200
2000-04-10,13400.0,2862800
2000-04-11,13250.0,1159800
2000-04-12,13100.0,1273100
2000-04-13,13100.0,0
2000-04-14,12750.0,1546000
2000-04-17,12000.0,1821600
2000-04-18,12500.0,1753100
2000-04-19,12450.0,1909400
2000-04-20,12000.0,1466100
2000-04-21,12300.0,1754600
2000-04-24,11550.0,1253600
2000-04-25,11900.0,4355500
2000-04-26,10150.0,5930200
2000-04-27,9400.0,6118500
2000-04-28,10450.0,5455200
2000-05-01,10450.0,0
2000-05-02,10700.0,2528700
2000-05-03,10900.0,1434700
2000-05-04,10900.0,3763100
2000-05-05,10900.0,0
2000-05-08,11600.0,2088200
2000-05-09,11600.0,0
2000-05-10,11400.0,1236700
2000-05-11,11400.0,0
2000-05-12,11100.0,1113600
2000-05-15,12000.0,1131900
2000-05-16,11700.0,936200
2000-05-17,11900.0,1755800
2000-05-18,11350.0,789500
2000-05-19,11100.0,820500
2000-05-22,10700.0,683200
2000-05-23,10500.0,1240000
2000-05-24,10500.0,979200
2000-05-25,11100.0,15605300
2000-05-26,9800.0,1831900
2000-05-29,10000.0,2080400
2000-05-30,10000.0,0
2000-05-31,12100.0,5580700
2000-06-01,12000.0,4316000
