Date,Close,Volume
2000-01-03,29.53125,98114800
2000-01-04,26.921875,116824800
2000-01-05,25.5,166054000
2000-01-06,24.0,109880000
2000-01-07,25.84375,91755600
2000-01-10,28.9375,91518000
2000-01-11,28.09375,86585200
2000-01-12,26.40625,83443600
2000-01-13,26.265625,55779200
2000-01-14,26.703125,57078000
2000-01-18,27.8125,66780000
2000-01-19,28.5625,49198400
2000-01-20,29.625,54526800
2000-01-21,29.84375,50891000
2000-01-24,27.09375,50022400
2000-01-25,28.21875,53059200
2000-01-26,27.53125,47569200
2000-01-27,25.90625,61054000
2000-01-28,23.6875,86394000
2000-01-31,24.9765625,68148000
2000-02-01,27.0,57105600
2000-02-02,27.15625,63933000
2000-02-03,28.34375,55533200
2000-02-04,28.90625,40916000
2000-02-07,29.96875,44691200
2000-02-08,29.78125,55718000
2000-02-09,29.96875,52471600
2000-02-10,31.15625,45288600
2000-02-11,29.84375,55774000
2000-02-14,31.09375,37599800
2000-02-15,30.6875,47971400
2000-02-16,30.625,33489200
2000-02-17,30.8125,40392600
2000-02-18,29.28125,63888400
2000-02-22,29.65625,75546200
2000-02-23,31.53125,69664400
2000-02-24,30.96875,70963200
2000-02-25,35.3125,103186600
2000-02-28,34.3125,122316600
2000-02-29,37.125,55586400
2000-03-01,35.75,44934400
2000-03-02,34.25,52311000
2000-03-03,37.5,47974400
2000-03-06,37.875,45520600
2000-03-07,37.46875,53982200
2000-03-08,41.5625,62781200
2000-03-09,42.0,56476400
2000-03-10,40.8125,44699800
2000-03-13,39.375,65803200
2000-03-14,38.5,72364000
2000-03-15,39.3125,144810400
2000-03-16,40.96875,95532400
2000-03-17,39.90625,66055200
2000-03-20,39.0625,47183600
2000-03-21,40.34375,52621400
2000-03-22,42.03125,53197600
2000-03-23,43.4375,50803800
2000-03-24,43.5,52821600
2000-03-27,44.21875,32597200
2000-03-28,43.28125,36039200
2000-03-29,41.25,51966200
2000-03-30,39.21875,70986000
2000-03-31,39.03125,79842000
2000-04-03,38.4375,71598000
2000-04-04,37.96875,123633800
2000-04-05,39.125,73736800
2000-04-06,41.09375,62408200
2000-04-07,43.5625,46764600
2000-04-10,41.25,56241200
2000-04-11,38.6875,70983800
2000-04-12,36.5625,67133000
2000-04-13,35.96875,63206800
2000-04-14,31.25,109951400
2000-04-17,37.40625,115304800
2000-04-18,39.46875,78738800
2000-04-19,37.28125,46184200
2000-04-20,35.40625,50397800
2000-04-24,36.21875,59725600
2000-04-25,37.78125,61764200
2000-04-26,36.09375,47788800
2000-04-27,38.65625,52101000
2000-04-28,39.96875,41696600
2000-05-01,39.84375,37093400
2000-05-02,38.90625,35341000
2000-05-03,37.90625,49603200
2000-05-04,37.125,39899800
2000-05-05,38.40625,35289600
2000-05-08,36.15625,36528400
2000-05-09,36.0,43535200
2000-05-10,33.8125,71169800
2000-05-11,36.1875,46590200
2000-05-12,37.09375,39038200
2000-05-15,38.5,41971800
2000-05-16,39.59375,38261400
2000-05-17,39.09375,33993600
2000-05-18,36.53125,46444600
2000-05-19,35.03125,52228800
2000-05-22,33.90625,91156000
2000-05-23,31.3125,58574000
2000-05-24,32.125,85195200
2000-05-25,33.21875,80958000
2000-05-26,33.5,28903800
2000-05-30,37.09375,38933000
2000-05-31,35.9375,50939800
2000-06-01,38.9375,53401000
2000-06-02,40.09375,57964800
2000-06-05,40.46875,38507200
2000-06-06,38.53125,40020000
2000-06-07,40.0,34080800
2000-06-08,41.1875,46768600
2000-06-09,41.34375,32975200
2000-06-12,40.28125,24206000
2000-06-13,40.84375,37229400
2000-06-14,39.5,33191800
2000-06-15,41.25,36786800
2000-06-16,40.9375,41904400
2000-06-19,43.0,51077200
2000-06-20,43.0234375,57192600
2000-06-21,43.09375,108053800
2000-06-22,40.75,42105600
2000-06-23,39.75,40643000
2000-06-26,41.34375,38942400
2000-06-27,41.125,28581600
2000-06-28,41.46875,32104800
2000-06-29,40.4375,35751800
2000-06-30,42.03125,38093000
2000-07-03,40.09375,42136200
2000-07-05,36.15625,94634200
2000-07-06,37.8125,50533000
2000-07-07,37.9375,31480200
2000-07-10,37.0625,43957600
2000-07-11,36.15625,42121400
2000-07-12,37.34375,34368400
2000-07-13,37.875,41625400
2000-07-14,38.0625,31712000
2000-07-17,38.0625,32388800
2000-07-18,37.09375,29967000
2000-07-19,36.875,31558600
2000-07-20,39.0625,35382000
2000-07-21,37.71875,30925000
2000-07-24,37.5,38060200
2000-07-25,38.0,27118200
2000-07-26,38.375,31826400
2000-07-27,37.53125,32539000
2000-07-28,36.1875,33203400
2000-07-31,37.59375,34406400
2000-08-01,36.5625,30190800
2000-08-02,36.5625,30315000
2000-08-03,38.71875,44941200
2000-08-04,40.78125,73211600
2000-08-07,40.9375,40751400
2000-08-08,41.5,34931800
2000-08-09,40.6875,30846000
2000-08-10,40.03125,24436000
2000-08-11,40.5625,22106800
2000-08-14,41.1875,21862200
2000-08-15,40.625,31208800
2000-08-16,40.59375,22698200
2000-08-17,41.96875,30085000
2000-08-18,40.65625,31121200
2000-08-21,41.59375,20295600
2000-08-22,41.78125,23251600
2000-08-23,41.4375,25104800
2000-08-24,42.34375,40413200
2000-08-25,42.3125,26866600
2000-08-28,43.375,25833600
2000-08-29,43.875,37678600
2000-08-30,44.125,27073400
2000-08-31,45.46875,39840000
2000-09-01,46.3125,30417800
2000-09-05,45.53125,25535800
2000-09-06,44.625,38473000
2000-09-07,45.59375,28559000
2000-09-08,43.28125,34569400
2000-09-11,41.71875,41459600
2000-09-12,39.6875,49606000
2000-09-13,40.90625,68132400
2000-09-14,42.46875,64170600
2000-09-15,39.15625,122939600
2000-09-18,38.234375,72997800
2000-09-19,39.65625,53198600
2000-09-20,39.96875,37352200
2000-09-21,39.46875,27160000
2000-09-22,40.3671875,58729400
2000-09-25,39.375,34748600
2000-09-26,39.71875,39993400
2000-09-27,39.9375,48205600
2000-09-28,40.7421875,42188600
2000-09-29,39.375,34843000
2000-10-02,39.375,46136800
2000-10-03,34.75,96827800
2000-10-04,34.0625,204852000
2000-10-05,34.15625,54316000
2000-10-06,33.8125,53378400
2000-10-09,33.375,40304000
2000-10-10,32.3125,50948400
2000-10-11,31.125,71687200
2000-10-12,31.5,50889400
2000-10-13,35.625,38514000
2000-10-16,34.5625,36480500
2000-10-17,33.6875,29353900
2000-10-18,33.5625,52547900
2000-10-19,36.375,39321000
2000-10-20,35.25,34073400
2000-10-23,34.0625,28316300
2000-10-24,35.8125,36713000
2000-10-25,34.375,33361600
2000-10-26,34.0625,49986600
2000-10-27,34.1875,34962500
2000-10-30,31.625,35420300
2000-10-31,33.0,41881000
2000-11-01,31.375,62692100
2000-11-02,29.5625,149767500
2000-11-03,30.3125,65017500
2000-11-06,27.9375,75551500
2000-11-07,26.5625,58951000
2000-11-08,24.8125,63040000
2000-11-09,27.1875,67280700
2000-11-10,25.4375,54609400
2000-11-13,24.75,61652800
2000-11-14,28.375,77494300
2000-11-15,28.875,50649700
2000-11-16,27.375,37986600
2000-11-17,28.8125,59636000
2000-11-20,24.75,89778400
2000-11-21,23.875,58647400
2000-11-22,22.3125,53315300
2000-11-24,24.125,22443900
2000-11-27,23.125,45665200
2000-11-28,22.65625,43075300
2000-11-29,22.875,75409600
2000-11-30,26.5,84386200
2000-12-01,26.4375,48663500
2000-12-04,28.1875,40710400
2000-12-05,31.5,59754700
2000-12-06,30.1875,42125600
2000-12-07,28.3125,41088300
2000-12-08,30.0625,40052600
2000-12-11,31.9375,50279700
2000-12-12,30.75,26481200
2000-12-13,28.375,37933600
2000-12-14,27.5,45894400
2000-12-15,28.5625,120004000
2000-12-18,32.0,61640100
2000-12-19,30.625,58653700
2000-12-20,28.5,54440500
2000-12-21,29.5,46719700
2000-12-22,31.875,35568200
2000-12-26,30.9375,20589500
2000-12-27,30.6875,26437500
2000-12-28,31.0625,25053600
2000-12-29,29.0625,31702200
2001-01-02,26.375,46281000
2001-01-03,32.0,76389600
2001-01-04,32.5625,57584400
2001-01-05,30.125,38415200
2001-01-08,29.9375,40644600
2001-01-09,31.5,44818600
2001-01-10,32.75,64627400
2001-01-11,33.3125,50906600
2001-01-12,32.3125,40234100
2001-01-16,31.8125,31198700
2001-01-17,33.25,52535000
2001-01-18,33.8125,33749200
2001-01-19,34.5625,50227100
2001-01-22,31.8125,57564400
2001-01-23,31.484375,42545700
2001-01-24,30.0625,65596100
2001-01-25,29.9375,60995500
2001-01-26,30.375,46538900
2001-01-29,30.4375,33397000
2001-01-30,30.3125,42788300
2001-01-31,29.125,46144400
2001-02-01,30.0625,38389200
2001-02-02,27.75,38655400
2001-02-05,27.5,35933100
2001-02-06,27.625,28746300
2001-02-07,27.6875,42854400
2001-02-08,27.125,41775000
2001-02-09,23.5625,91625000
2001-02-12,23.0,51901400
2001-02-13,22.5625,44509700
2001-02-14,25.0,41247400
2001-02-15,25.5,46084700
2001-02-16,24.0,40632200
2001-02-20,23.125,39873200
2001-02-21,23.0,57591900
2001-02-22,23.375,54073600
2001-02-23,22.0,72859000
2001-02-26,23.1875,44847400
2001-02-27,21.6875,41584600
2001-02-28,19.0,62362300
2001-03-01,21.375,76869400
2001-03-02,16.875,224088800
2001-03-05,17.0,51544000
2001-03-06,17.625,57448400
2001-03-07,18.625,52486500
2001-03-08,17.5,40342100
2001-03-09,16.375,58409900
2001-03-12,15.1875,66843000
2001-03-13,16.9375,57981600
2001-03-14,16.0625,52862100
2001-03-15,14.6875,77834800
2001-03-16,14.0625,89327600
2001-03-19,15.4375,50443200
2001-03-20,14.375,65545100
2001-03-21,14.75,50574600
2001-03-22,15.5,63980900
2001-03-23,15.875,72068300
2001-03-26,15.4399995803833,34392600
2001-03-27,16.420000076293945,43943800
2001-03-28,15.0600004196167,46438000
2001-03-29,14.329999923706055,54250500
2001-03-30,14.630000114440918,36956100
2001-04-02,15.199999809265137,39034400
2001-04-03,13.15999984741211,71558000
2001-04-04,13.420000076293945,49247500
2001-04-05,14.470000267028809,44283900
2001-04-06,13.550000190734863,43585800
2001-04-09,14.050000190734863,28898900
2001-04-10,14.970000267028809,48270800
2001-04-11,15.529999732971191,66768000
2001-04-12,15.819999694824219,46220500
2001-04-16,15.960000038146973,43783600
2001-04-17,16.219999313354492,40606700
2001-04-18,17.920000076293945,95540700
2001-04-19,20.31999969482422,103097600
2001-04-20,19.75,60473500
2001-04-23,17.149999618530273,61003400
2001-04-24,16.969999313354492,53129800
2001-04-25,17.25,42959000
2001-04-26,16.899999618530273,45575700
2001-04-27,17.149999618530273,47171900
2001-04-30,16.15999984741211,92948800
2001-05-01,16.040000915527344,64021600
2001-05-02,17.170000076293945,65788100
2001-05-03,16.450000762939453,50568500
2001-05-04,17.09000015258789,48155400
2001-05-07,16.8700008392334,46012500
2001-05-08,17.040000915527344,34351300
2001-05-09,17.059999465942383,41358100
2001-05-10,16.389999389648438,40520200
2001-05-11,15.899999618530273,34225400
2001-05-14,16.040000915527344,27117300
2001-05-15,15.930000305175781,38532000
2001-05-16,16.399999618530273,61700300
2001-05-17,16.1200008392334,44326500
2001-05-18,16.280000686645508,29843000
2001-05-21,18.100000381469727,68843600
2001-05-22,17.579999923706055,61060300
2001-05-23,16.829999923706055,41615300
2001-05-24,17.299999237060547,30695500
2001-05-25,16.510000228881836,27635500
2001-05-29,15.609999656677246,44873200
2001-05-30,14.510000228881836,60895300
2001-05-31,15.300000190734863,77868700
2001-06-01,15.859999656677246,38975400
2001-06-04,16.059999465942383,34347900
2001-06-05,16.760000228881836,37528800
2001-06-06,17.0,43538700
2001-06-07,17.329999923706055,33703600
2001-06-08,17.010000228881836,21379300
2001-06-11,16.190000534057617,26158600
2001-06-12,16.139999389648438,35267300
2001-06-13,15.5,34243200
2001-06-14,14.850000381469727,45062500
2001-06-15,15.0,59629800
2001-06-18,14.84000015258789,51419000
2001-06-19,16.760000228881836,123132300
2001-06-20,17.520000457763672,64848800
2001-06-21,17.899999618530273,42898000
2001-06-22,17.479999542236328,29738200
2001-06-25,17.770000457763672,30607400
2001-06-26,18.440000534057617,58071400
2001-06-27,18.040000915527344,56799800
2001-06-28,19.18000030517578,72499100
2001-06-29,19.0,60090400
2001-07-02,19.579999923706055,29413600
2001-07-03,19.770000457763672,22039400
2001-07-05,18.93000030517578,29051400
2001-07-06,18.209999084472656,28647000
2001-07-09,18.90999984741211,32770400
2001-07-10,17.59000015258789,37848700
2001-07-11,18.0,35511200
2001-07-12,19.65999984741211,45614700
2001-07-13,19.540000915527344,31009700
