Date,Close,Volume
2000-01-03,58.28125,53228400
2000-01-04,56.3125,54119000
2000-01-05,56.90625,64059600
2000-01-06,55.0,54976600
2000-01-07,55.71875,62013600
2000-01-10,56.125,44963600
2000-01-11,54.6875,46743600
2000-01-12,52.90625,66532400
2000-01-13,53.90625,83144000
2000-01-14,56.125,73416400
2000-01-18,57.65625,81483600
2000-01-19,53.5,97568200
2000-01-20,53.0,56349800
2000-01-21,51.875,68416200
2000-01-24,50.625,63597600
2000-01-25,51.40625,59823200
2000-01-26,49.6875,49365000
2000-01-27,49.375,63654800
2000-01-28,49.125,58225400
2000-01-31,48.9375,73194200
2000-02-01,51.46875,70196600
2000-02-02,50.40625,49915600
2000-02-03,51.8125,49186000
2000-02-04,53.28125,55365400
2000-02-07,53.3125,40005800
2000-02-08,54.96875,56229000
2000-02-09,52.0,55090000
2000-02-10,53.0,54527800
2000-02-11,49.96875,115559000
2000-02-14,49.8125,81028600
2000-02-15,49.28125,71027600
2000-02-16,48.8125,65202600
2000-02-17,49.8125,80343400
2000-02-18,47.53125,79063000
2000-02-22,46.90625,66296200
2000-02-23,47.125,75847200
2000-02-24,47.375,69733200
2000-02-25,45.65625,65301400
2000-02-28,45.78125,76131800
2000-02-29,44.6875,58437400
2000-03-01,45.40625,106889800
2000-03-02,46.6875,106932600
2000-03-03,48.0625,101435200
2000-03-06,45.3125,93609400
2000-03-07,46.4375,135061000
2000-03-08,47.78125,94290000
2000-03-09,50.0,88198800
2000-03-10,50.5,85589000
2000-03-13,49.0,61831800
2000-03-14,47.5625,73489200
2000-03-15,47.6875,53208000
2000-03-16,47.6875,77300800
2000-03-17,49.6875,81161600
2000-03-20,48.6875,47773000
2000-03-21,51.375,81648800
2000-03-22,51.625,93975800
2000-03-23,55.9375,148224000
2000-03-24,55.84375,112196800
2000-03-27,52.03125,111434000
2000-03-28,52.15625,81114400
2000-03-29,53.59375,64363800
2000-03-30,51.6875,64178400
2000-03-31,53.125,64281400
2000-04-03,45.4375,260118200
2000-04-04,44.28125,181244400
2000-04-05,43.1875,82887600
2000-04-06,43.0,66421400
2000-04-07,44.53125,82613600
2000-04-10,43.03125,60685400
2000-04-11,41.9375,71961800
2000-04-12,39.6875,153003800
2000-04-13,39.625,94316200
2000-04-14,37.0625,151217800
2000-04-17,37.9375,119772200
2000-04-18,40.28125,91794600
2000-04-19,39.34375,53715400
2000-04-20,39.46875,52387400
2000-04-24,33.3125,313645800
2000-04-25,34.6875,159517400
2000-04-26,34.0,107091200
2000-04-27,34.90625,77669800
2000-04-28,34.875,78082600
2000-05-01,36.71875,107811000
2000-05-02,34.9375,97716200
2000-05-03,35.28125,55354800
2000-05-04,35.21875,43317200
2000-05-05,35.5625,36402200
2000-05-08,34.90625,36187600
2000-05-09,33.90625,60778400
2000-05-10,33.09375,67740000
2000-05-11,33.9375,58390800
2000-05-12,34.40625,37886000
2000-05-15,34.6875,33899600
2000-05-16,34.75,48410600
2000-05-17,33.84375,53242000
2000-05-18,33.09375,53640400
2000-05-19,32.53125,66578000
2000-05-22,32.09375,69955000
2000-05-23,31.59375,57963200
2000-05-24,32.78125,85482400
2000-05-25,30.75,94348800
2000-05-26,30.71875,55822000
2000-05-30,31.6875,68536400
2000-05-31,31.28125,54968200
2000-06-01,32.28125,94507200
2000-06-02,33.15625,80463200
2000-06-05,33.4375,64400000
2000-06-06,34.8125,99019000
2000-06-07,35.25,76310600
2000-06-08,34.40625,94765600
2000-06-09,34.40625,35710200
2000-06-12,33.4375,49260600
2000-06-13,33.9375,44289200
2000-06-14,35.25,79992400
2000-06-15,36.1875,65592600
2000-06-16,36.28125,68710600
2000-06-19,36.84375,46604800
2000-06-20,37.46875,62275000
2000-06-21,40.34375,160399600
2000-06-22,39.9375,87315200
2000-06-23,38.84375,49811600
2000-06-26,39.75,48287000
2000-06-27,39.40625,31071200
2000-06-28,39.46875,37459200
2000-06-29,38.59375,38449000
2000-06-30,40.0,52356400
2000-07-03,40.0,15734800
2000-07-05,39.25,34824400
2000-07-06,40.46875,47873200
2000-07-07,41.0,54153200
2000-07-10,39.71875,52689800
2000-07-11,39.5625,37164800
2000-07-12,40.15625,58370200
2000-07-13,39.96875,80843200
2000-07-14,39.46875,51180600
2000-07-17,39.09375,53992800
2000-07-18,39.25,70617200
2000-07-19,36.5625,139924600
2000-07-20,37.40625,54690600
2000-07-21,36.15625,56100600
2000-07-24,35.28125,56165600
2000-07-25,34.5,64188600
2000-07-26,33.90625,85404600
2000-07-27,34.6875,74337600
2000-07-28,34.84375,75645600
2000-07-31,34.90625,70283800
2000-08-01,34.34375,47163600
2000-08-02,34.6875,48269200
2000-08-03,35.125,54543400
2000-08-04,34.5625,38107400
2000-08-07,35.0,52741800
2000-08-08,37.0625,138038800
2000-08-09,37.125,63945600
2000-08-10,36.3125,48986000
2000-08-11,36.21875,35629600
2000-08-14,36.09375,53427000
2000-08-15,35.8125,40714200
2000-08-16,35.5,44976200
2000-08-17,35.78125,36112800
2000-08-18,35.5,54438800
2000-08-21,35.3125,34119600
2000-08-22,35.625,54428200
2000-08-23,35.375,36726800
2000-08-24,35.5625,42405400
2000-08-25,35.3125,52729400
2000-08-28,35.65625,56421600
2000-08-29,35.46875,59400200
2000-08-30,35.0,53498800
2000-08-31,34.90625,72575400
2000-09-01,35.09375,37629800
2000-09-05,35.0625,50755200
2000-09-06,34.71875,62960800
2000-09-07,35.03125,111711200
2000-09-08,34.65625,56709600
2000-09-11,34.40625,48495200
2000-09-12,34.0625,46781200
2000-09-13,34.125,40744800
2000-09-14,32.90625,78503000
2000-09-15,32.09375,99915200
2000-09-18,31.5,69037800
2000-09-19,32.5,79311200
2000-09-20,32.125,67791400
2000-09-21,32.09375,48952200
2000-09-22,31.625,84476600
2000-09-25,30.625,53484200
2000-09-26,31.34375,155704800
2000-09-27,30.3125,106155600
2000-09-28,30.65625,52360400
2000-09-29,30.15625,74053600
2000-10-02,29.5625,58562400
2000-10-03,28.28125,85374000
2000-10-04,27.71875,136453400
2000-10-05,27.6875,81099400
2000-10-06,27.78125,61794000
2000-10-09,27.09375,58323600
2000-10-10,27.28125,62066200
2000-10-11,27.875,101205800
2000-10-12,27.1875,90219600
2000-10-13,26.875,104521200
2000-10-16,25.1875,119759000
2000-10-17,25.21875,81276600
2000-10-18,25.875,110536400
2000-10-19,30.9375,256993200
2000-10-20,32.59375,160378600
2000-10-23,31.0625,185170400
2000-10-24,30.75,94427400
2000-10-25,30.625,167603800
2000-10-26,32.21875,114826600
2000-10-27,33.84375,124292400
2000-10-30,34.53125,110057600
2000-10-31,34.4375,104474000
2000-11-01,34.8125,81309400
2000-11-02,35.15625,77985200
2000-11-03,34.125,68711000
2000-11-06,34.75,74851400
2000-11-07,35.25,104331200
2000-11-08,34.71875,206149400
2000-11-09,35.4375,91058600
2000-11-10,33.6875,93744400
2000-11-13,33.21875,83364800
2000-11-14,34.40625,84218600
2000-11-15,35.03125,60422200
2000-11-16,34.46875,92128600
2000-11-17,34.53125,106525600
2000-11-20,33.59375,80157200
2000-11-21,33.875,59487600
2000-11-22,34.125,76343200
2000-11-24,34.96875,34439200
2000-11-27,35.34375,85307600
2000-11-28,33.5,127446200
2000-11-29,32.53125,98280400
2000-11-30,28.6875,197200800
2000-12-01,28.3125,109809800
2000-12-04,28.21875,80407200
2000-12-05,29.9375,101734400
